YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,AIRLINE_ID,FL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,SCHED_DEP_TIME,SCHED_ARR_TIME,DELAY
2017,1,1,24,2,19805,1780,11057,11042,945,1129,0
2017,1,1,25,3,19805,1780,11057,11042,945,1129,0
2017,1,1,26,4,19805,1780,11057,11042,945,1129,0
2017,1,1,27,5,19805,1780,11057,11042,945,1129,0
2017,1,1,29,7,19805,1780,11057,11042,945,1129,0
2017,1,1,30,1,19805,1780,11057,11042,945,1129,1
2017,1,1,31,2,19805,1780,11057,11042,945,1129,0
2017,1,1,1,7,19805,1780,12339,11057,700,849,0
2017,1,1,8,7,19805,1780,12339,11057,700,849,1
2017,1,1,3,2,19805,1780,14107,15016,55,438,0
2017,1,1,4,3,19805,1780,14107,15016,55,438,0
2017,1,1,2,1,19805,1780,15016,11057,600,852,0
2017,1,1,3,2,19805,1780,15016,11057,600,852,0
2017,1,1,4,3,19805,1780,15016,11057,600,852,0
2017,1,1,5,4,19805,1780,15016,11057,600,852,0
2017,1,1,6,5,19805,1780,15016,11057,600,852,0
2017,1,1,9,1,19805,1780,15016,11057,600,848,0
2017,1,1,10,2,19805,1780,15016,11057,600,848,0
2017,1,1,11,3,19805,1780,15016,11057,600,848,0
2017,1,1,12,4,19805,1780,15016,11057,600,848,0
2017,1,1,13,5,19805,1780,15016,11057,600,848,0
2017,1,1,15,7,19805,1780,15016,11057,600,848,1
2017,1,1,16,1,19805,1780,15016,11057,600,848,0
2017,1,1,17,2,19805,1780,15016,11057,600,848,0
2017,1,1,18,3,19805,1780,15016,11057,600,848,0
2017,1,1,19,4,19805,1780,15016,11057,600,848,0
2017,1,1,20,5,19805,1780,15016,11057,600,848,0
2017,1,1,22,7,19805,1780,15016,11057,600,848,0
2017,1,1,23,1,19805,1780,15016,11057,600,848,0
2017,1,1,24,2,19805,1780,15016,11057,600,848,0
2017,1,1,25,3,19805,1780,15016,11057,600,848,0
2017,1,1,26,4,19805,1780,15016,11057,600,848,0
2017,1,1,27,5,19805,1780,15016,11057,600,848,0
2017,1,1,29,7,19805,1780,15016,11057,600,848,0
2017,1,1,30,1,19805,1780,15016,11057,600,848,1
2017,1,1,31,2,19805,1780,15016,11057,600,848,0
2017,1,1,2,1,19805,1781,10529,14100,1130,1247,0
2017,1,1,3,2,19805,1781,10529,14100,1130,1247,0
2017,1,1,4,3,19805,1781,10529,14100,1130,1247,0
2017,1,1,5,4,19805,1781,10529,14100,1130,1247,0
2017,1,1,6,5,19805,1781,10529,14100,1130,1247,0
2017,1,1,7,6,19805,1781,10529,14100,1148,1305,1
2017,1,1,2,1,19805,1781,14100,10529,940,1050,0
2017,1,1,3,2,19805,1781,14100,10529,940,1050,0
2017,1,1,4,3,19805,1781,14100,10529,940,1050,0
2017,1,1,5,4,19805,1781,14100,10529,940,1050,0
2017,1,1,6,5,19805,1781,14100,10529,940,1050,0
2017,1,1,7,6,19805,1781,14100,10529,950,1104,0
2017,1,1,9,1,19805,1781,14100,14122,2035,2157,0
2017,1,1,10,2,19805,1781,14100,14122,2035,2157,0
2017,1,1,11,3,19805,1781,14100,14122,2035,2157,0
2017,1,1,12,4,19805,1781,14100,14122,2035,2157,0
2017,1,1,13,5,19805,1781,14100,14122,2035,2157,0
2017,1,1,15,7,19805,1781,14100,14122,2035,2157,0
2017,1,1,16,1,19805,1781,14100,14122,2035,2157,0
2017,1,1,17,2,19805,1781,14100,14122,2035,2157,0
2017,1,1,18,3,19805,1781,14100,14122,2035,2157,0
2017,1,1,19,4,19805,1781,14100,14122,2035,2157,0
2017,1,1,20,5,19805,1781,14100,14122,2035,2157,0
2017,1,1,22,7,19805,1781,14100,14122,2035,2157,1
2017,1,1,23,1,19805,1781,14100,14122,2035,2157,1
2017,1,1,24,2,19805,1781,14100,14122,2035,2157,0
2017,1,1,25,3,19805,1781,14100,14122,2035,2157,0
2017,1,1,26,4,19805,1781,14100,14122,2035,2157,0
2017,1,1,27,5,19805,1781,14100,14122,2035,2157,0
2017,1,1,29,7,19805,1781,14100,14122,2035,2157,0
2017,1,1,30,1,19805,1781,14100,14122,2035,2157,0
2017,1,1,31,2,19805,1781,14100,14122,2035,2157,0
2017,1,1,1,7,19805,1782,11057,14492,939,1035,0
2017,1,1,2,1,19805,1782,11057,14492,940,1040,0
2017,1,1,3,2,19805,1782,11057,14492,940,1040,0
2017,1,1,4,3,19805,1782,11057,14492,940,1040,0
2017,1,1,5,4,19805,1782,11057,14492,940,1040,0
2017,1,1,6,5,19805,1782,11057,14492,940,1040,1
2017,1,1,8,7,19805,1782,11057,14492,940,1040,
2017,1,1,2,1,19805,1782,12339,11057,700,849,0
2017,1,1,3,2,19805,1782,12339,11057,700,849,0
2017,1,1,4,3,19805,1782,12339,11057,700,849,0
2017,1,1,5,4,19805,1782,12339,11057,700,849,
2017,1,1,6,5,19805,1782,12339,11057,700,849,0
2017,1,1,8,7,19805,1782,12451,11057,700,829,0
2017,1,1,3,2,19805,1782,14107,12339,45,558,0
2017,1,1,4,3,19805,1782,14107,12339,45,558,0
2017,1,1,9,1,19805,1782,14122,14100,610,740,0
2017,1,1,10,2,19805,1782,14122,14100,610,740,1
2017,1,1,11,3,19805,1782,14122,14100,610,740,0
2017,1,1,12,4,19805,1782,14122,14100,610,740,0
2017,1,1,13,5,19805,1782,14122,14100,610,740,0
2017,1,1,15,7,19805,1782,14122,14100,610,740,0
2017,1,1,16,1,19805,1782,14122,14100,610,740,0
2017,1,1,17,2,19805,1782,14122,14100,610,740,0
2017,1,1,18,3,19805,1782,14122,14100,610,740,0
2017,1,1,19,4,19805,1782,14122,14100,610,740,0
2017,1,1,20,5,19805,1782,14122,14100,610,740,0
2017,1,1,22,7,19805,1782,14122,14100,610,740,0
2017,1,1,23,1,19805,1782,14122,14100,610,740,0
2017,1,1,24,2,19805,1782,14122,14100,610,740,0
2017,1,1,25,3,19805,1782,14122,14100,610,740,0
2017,1,1,26,4,19805,1782,14122,14100,610,740,0
2017,1,1,27,5,19805,1782,14122,14100,610,740,0
2017,1,1,29,7,19805,1782,14122,14100,610,740,0
2017,1,1,30,1,19805,1782,14122,14100,610,740,0
2017,1,1,31,2,19805,1782,14122,14100,610,740,0
2017,1,1,7,6,19805,1782,14747,11298,558,1150,0
2017,1,1,1,7,19805,1783,11057,10721,2029,2238,1
2017,1,1,2,1,19805,1783,11057,10721,2029,2238,1
2017,1,1,3,2,19805,1783,11057,10721,2029,2238,0
2017,1,1,4,3,19805,1783,11057,10721,2029,2238,0
2017,1,1,5,4,19805,1783,11057,10721,2029,2238,0
2017,1,1,6,5,19805,1783,11057,10721,2029,2238,0
2017,1,1,7,6,19805,1783,11057,10721,2029,2238,
2017,1,1,8,7,19805,1783,11057,10721,2040,2241,0
2017,1,1,9,1,19805,1783,11057,10721,2015,2224,0
2017,1,1,10,2,19805,1783,11057,10721,2015,2224,0
2017,1,1,11,3,19805,1783,11057,10721,2015,2224,0
2017,1,1,12,4,19805,1783,11057,10721,2015,2224,0
2017,1,1,13,5,19805,1783,11057,10721,2015,2224,0
2017,1,1,14,6,19805,1783,11057,10721,2015,2224,0
2017,1,1,15,7,19805,1783,11057,10721,2015,2224,0
2017,1,1,16,1,19805,1783,11057,10721,2015,2224,0
2017,1,1,17,2,19805,1783,11057,10721,2015,2224,0
2017,1,1,18,3,19805,1783,11057,10721,2015,2224,0
2017,1,1,19,4,19805,1783,11057,10721,2015,2224,0
2017,1,1,20,5,19805,1783,11057,10721,2015,2224,1
2017,1,1,21,6,19805,1783,11057,10721,2015,2224,0
2017,1,1,22,7,19805,1783,11057,10721,2015,2224,0
2017,1,1,23,1,19805,1783,11057,10721,2015,2224,0
2017,1,1,24,2,19805,1783,11057,10721,2015,2224,0
2017,1,1,25,3,19805,1783,11057,10721,2015,2224,0
2017,1,1,26,4,19805,1783,11057,10721,2015,2224,0
2017,1,1,27,5,19805,1783,11057,10721,2015,2224,0
2017,1,1,28,6,19805,1783,11057,10721,2015,2224,0
2017,1,1,29,7,19805,1783,11057,10721,2015,2224,0
2017,1,1,30,1,19805,1783,11057,10721,2015,2224,0
2017,1,1,31,2,19805,1783,11057,10721,2015,2224,0
2017,1,1,1,7,19805,1783,12892,11057,1147,1925,0
2017,1,1,2,1,19805,1783,12892,11057,1147,1925,1
2017,1,1,3,2,19805,1783,12892,11057,1147,1925,0
2017,1,1,4,3,19805,1783,12892,11057,1147,1925,1
2017,1,1,5,4,19805,1783,12892,11057,1147,1925,1
2017,1,1,6,5,19805,1783,12892,11057,1147,1925,1
2017,1,1,7,6,19805,1783,12892,11057,1147,1925,0
2017,1,1,8,7,19805,1783,12892,11057,1147,1925,0
2017,1,1,9,1,19805,1783,14107,11057,1310,1904,1
2017,1,1,10,2,19805,1783,14107,11057,1310,1904,0
2017,1,1,11,3,19805,1783,14107,11057,1310,1904,0
2017,1,1,12,4,19805,1783,14107,11057,1310,1904,0
2017,1,1,13,5,19805,1783,14107,11057,1310,1904,0
2017,1,1,14,6,19805,1783,14107,11057,1310,1904,0
2017,1,1,15,7,19805,1783,14107,11057,1310,1904,0
2017,1,1,16,1,19805,1783,14107,11057,1310,1904,0
2017,1,1,17,2,19805,1783,14107,11057,1310,1904,0
2017,1,1,18,3,19805,1783,14107,11057,1310,1904,1
2017,1,1,19,4,19805,1783,14107,11057,1310,1904,0
2017,1,1,20,5,19805,1783,14107,11057,1310,1904,1
2017,1,1,21,6,19805,1783,14107,11057,1310,1904,0
2017,1,1,22,7,19805,1783,14107,11057,1310,1904,0
2017,1,1,23,1,19805,1783,14107,11057,1310,1904,0
2017,1,1,24,2,19805,1783,14107,11057,1310,1904,0
2017,1,1,25,3,19805,1783,14107,11057,1310,1904,0
2017,1,1,26,4,19805,1783,14107,11057,1310,1904,0
2017,1,1,27,5,19805,1783,14107,11057,1310,1904,0
2017,1,1,28,6,19805,1783,14107,11057,1310,1904,0
2017,1,1,29,7,19805,1783,14107,11057,1310,1904,0
2017,1,1,30,1,19805,1783,14107,11057,1310,1904,0
2017,1,1,31,2,19805,1783,14107,11057,1310,1904,0
2017,1,1,9,1,19805,1783,14771,14107,905,1209,1
2017,1,1,10,2,19805,1783,14771,14107,905,1209,
2017,1,1,11,3,19805,1783,14771,14107,905,1209,1
2017,1,1,12,4,19805,1783,14771,14107,905,1209,0
2017,1,1,13,5,19805,1783,14771,14107,905,1209,0
2017,1,1,14,6,19805,1783,14771,14107,905,1209,0
2017,1,1,15,7,19805,1783,14771,14107,905,1209,0
2017,1,1,16,1,19805,1783,14771,14107,905,1209,
2017,1,1,17,2,19805,1783,14771,14107,905,1209,0
2017,1,1,18,3,19805,1783,14771,14107,905,1209,0
2017,1,1,19,4,19805,1783,14771,14107,905,1209,0
2017,1,1,20,5,19805,1783,14771,14107,905,1209,1
2017,1,1,21,6,19805,1783,14771,14107,905,1209,0
2017,1,1,22,7,19805,1783,14771,14107,905,1209,0
2017,1,1,23,1,19805,1783,14771,14107,905,1209,0
2017,1,1,24,2,19805,1783,14771,14107,905,1209,0
2017,1,1,25,3,19805,1783,14771,14107,905,1209,0
2017,1,1,26,4,19805,1783,14771,14107,905,1209,0
2017,1,1,27,5,19805,1783,14771,14107,905,1209,0
2017,1,1,28,6,19805,1783,14771,14107,905,1209,0
2017,1,1,29,7,19805,1783,14771,14107,905,1209,0
2017,1,1,30,1,19805,1783,14771,14107,905,1209,0
2017,1,1,31,2,19805,1783,14771,14107,905,1209,0
2017,1,1,9,1,19805,1784,11057,13244,935,1030,1
2017,1,1,10,2,19805,1784,11057,13244,935,1030,1
2017,1,1,11,3,19805,1784,11057,13244,935,1030,0
2017,1,1,12,4,19805,1784,11057,13244,935,1030,0
2017,1,1,13,5,19805,1784,11057,13244,935,1030,1
2017,1,1,15,7,19805,1784,11057,13244,935,1030,0
2017,1,1,16,1,19805,1784,11057,13244,935,1030,1
2017,1,1,17,2,19805,1784,11057,13244,935,1030,0
2017,1,1,18,3,19805,1784,11057,13244,935,1030,0
2017,1,1,19,4,19805,1784,11057,13244,935,1030,0
2017,1,1,20,5,19805,1784,11057,13244,935,1030,0
2017,1,1,22,7,19805,1784,11057,13244,935,1030,0
2017,1,1,23,1,19805,1784,11057,13244,935,1030,0
2017,1,1,24,2,19805,1784,11057,13244,935,1030,0
2017,1,1,25,3,19805,1784,11057,13244,935,1030,0
2017,1,1,26,4,19805,1784,11057,13244,935,1030,0
2017,1,1,27,5,19805,1784,11057,13244,935,1030,0
2017,1,1,29,7,19805,1784,11057,13244,935,1030,0
2017,1,1,30,1,19805,1784,11057,13244,935,1030,0
2017,1,1,31,2,19805,1784,11057,13244,935,1030,0
2017,1,1,9,1,19805,1784,13931,11057,659,830,0
2017,1,1,10,2,19805,1784,13931,11057,659,830,0
2017,1,1,11,3,19805,1784,13931,11057,659,830,0
2017,1,1,12,4,19805,1784,13931,11057,659,830,0
2017,1,1,13,5,19805,1784,13931,11057,659,830,0
2017,1,1,16,1,19805,1784,13931,11057,659,830,0
2017,1,1,17,2,19805,1784,13931,11057,659,830,1
2017,1,1,18,3,19805,1784,13931,11057,659,830,1
2017,1,1,19,4,19805,1784,13931,11057,659,830,0
2017,1,1,20,5,19805,1784,13931,11057,659,830,0
2017,1,1,23,1,19805,1784,13931,11057,659,830,0
2017,1,1,24,2,19805,1784,13931,11057,659,830,0
2017,1,1,25,3,19805,1784,13931,11057,659,830,1
2017,1,1,26,4,19805,1784,13931,11057,659,830,0
2017,1,1,27,5,19805,1784,13931,11057,659,830,0
2017,1,1,30,1,19805,1784,13931,11057,659,830,0
2017,1,1,31,2,19805,1784,13931,11057,659,830,0
2017,1,1,7,6,19805,1784,15304,11057,640,821,0
2017,1,1,1,7,19805,1785,11057,13931,2011,2122,0
2017,1,1,2,1,19805,1785,11057,13931,2003,2112,1
2017,1,1,3,2,19805,1785,11057,13931,2011,2122,0
2017,1,1,4,3,19805,1785,11057,13931,2011,2122,0
2017,1,1,5,4,19805,1785,11057,13931,2011,2122,0
2017,1,1,6,5,19805,1785,11057,13931,2011,2122,
2017,1,1,8,7,19805,1785,11057,13931,2011,2122,1
2017,1,1,9,1,19805,1785,11057,13931,2000,2108,0
2017,1,1,10,2,19805,1785,11057,13931,2000,2108,0
2017,1,1,11,3,19805,1785,11057,13931,2000,2108,0
2017,1,1,12,4,19805,1785,11057,13931,2000,2108,1
2017,1,1,13,5,19805,1785,11057,13931,2000,2108,0
2017,1,1,15,7,19805,1785,11057,13931,2000,2108,1
2017,1,1,16,1,19805,1785,11057,13931,2000,2108,0
2017,1,1,17,2,19805,1785,11057,13931,2000,2108,0
2017,1,1,18,3,19805,1785,11057,13931,2000,2108,0
2017,1,1,19,4,19805,1785,11057,13931,2000,2108,1
2017,1,1,20,5,19805,1785,11057,13931,2000,2108,0
2017,1,1,22,7,19805,1785,11057,13931,2000,2108,0
2017,1,1,23,1,19805,1785,11057,13931,2000,2108,0
2017,1,1,24,2,19805,1785,11057,13931,2000,2108,0
2017,1,1,25,3,19805,1785,11057,13931,2000,2108,0
2017,1,1,26,4,19805,1785,11057,13931,2000,2108,0
2017,1,1,27,5,19805,1785,11057,13931,2000,2108,0
2017,1,1,29,7,19805,1785,11057,13931,2000,2108,0
2017,1,1,30,1,19805,1785,11057,13931,2000,2108,0
2017,1,1,31,2,19805,1785,11057,13931,2000,2108,0
2017,1,1,15,7,19805,1785,11618,11057,1708,1915,0
2017,1,1,22,7,19805,1785,11618,11057,1708,1915,1
2017,1,1,29,7,19805,1785,11618,11057,1708,1915,0
2017,1,1,9,1,19805,1785,12323,11057,1747,1859,1
2017,1,1,10,2,19805,1785,12323,11057,1747,1859,0
2017,1,1,11,3,19805,1785,12323,11057,1747,1859,0
2017,1,1,12,4,19805,1785,12323,11057,1747,1859,1
2017,1,1,13,5,19805,1785,12323,11057,1747,1859,0
2017,1,1,16,1,19805,1785,12323,11057,1747,1859,1
2017,1,1,17,2,19805,1785,12323,11057,1747,1859,0
2017,1,1,18,3,19805,1785,12323,11057,1747,1859,0
2017,1,1,19,4,19805,1785,12323,11057,1747,1859,0
2017,1,1,20,5,19805,1785,12323,11057,1747,1859,0
2017,1,1,23,1,19805,1785,12323,11057,1747,1859,0
2017,1,1,24,2,19805,1785,12323,11057,1747,1859,0
2017,1,1,25,3,19805,1785,12323,11057,1747,1859,1
2017,1,1,26,4,19805,1785,12323,11057,1747,1859,0
2017,1,1,27,5,19805,1785,12323,11057,1747,1859,1
2017,1,1,30,1,19805,1785,12323,11057,1747,1859,0
2017,1,1,31,2,19805,1785,12323,11057,1747,1859,0
2017,1,1,1,7,19805,1785,15016,11057,1617,1905,0
2017,1,1,2,1,19805,1785,15016,11057,1622,1910,0
2017,1,1,3,2,19805,1785,15016,11057,1622,1910,0
2017,1,1,4,3,19805,1785,15016,11057,1622,1910,0
2017,1,1,5,4,19805,1785,15016,11057,1622,1910,0
2017,1,1,6,5,19805,1785,15016,11057,1622,1910,
2017,1,1,8,7,19805,1785,15016,11057,1617,1905,1
2017,1,1,1,7,19805,1786,14100,13204,1750,2030,0
2017,1,1,2,1,19805,1786,14100,13204,1750,2030,0
2017,1,1,3,2,19805,1786,14100,13204,1750,2030,0
2017,1,1,4,3,19805,1786,14100,13204,1750,2030,0
2017,1,1,5,4,19805,1786,14100,13204,1750,2030,0
2017,1,1,6,5,19805,1786,14100,13204,1750,2030,0
2017,1,1,7,6,19805,1786,14100,13204,1750,2027,1
2017,1,1,8,7,19805,1786,14100,13204,1750,2030,0
2017,1,1,9,1,19805,1786,14100,13204,1750,2032,0
2017,1,1,10,2,19805,1786,14100,13204,1750,2032,0
2017,1,1,11,3,19805,1786,14100,13204,1750,2032,0
2017,1,1,12,4,19805,1786,14100,13204,1750,2032,1
2017,1,1,13,5,19805,1786,14100,13204,1750,2032,0
2017,1,1,14,6,19805,1786,14100,13204,1750,2032,1
2017,1,1,15,7,19805,1786,14100,13204,1750,2032,0
2017,1,1,16,1,19805,1786,14100,13204,1750,2032,0
2017,1,1,17,2,19805,1786,14100,13204,1750,2032,0
2017,1,1,18,3,19805,1786,14100,13204,1750,2032,0
2017,1,1,19,4,19805,1786,14100,13204,1750,2032,0
2017,1,1,20,5,19805,1786,14100,13204,1750,2032,0
2017,1,1,21,6,19805,1786,14100,13204,1750,2032,0
2017,1,1,22,7,19805,1786,14100,13204,1750,2032,1
2017,1,1,23,1,19805,1786,14100,13204,1750,2032,0
2017,1,1,24,2,19805,1786,14100,13204,1750,2032,0
2017,1,1,25,3,19805,1786,14100,13204,1750,2032,0
2017,1,1,26,4,19805,1786,14100,13204,1750,2032,0
2017,1,1,27,5,19805,1786,14100,13204,1750,2032,0
2017,1,1,28,6,19805,1786,14100,13204,1750,2032,0
2017,1,1,29,7,19805,1786,14100,13204,1750,2032,0
2017,1,1,30,1,19805,1786,14100,13204,1750,2032,0
2017,1,1,31,2,19805,1786,14100,13204,1750,2032,0
2017,1,1,1,7,19805,1787,11057,14057,1816,2100,1
2017,1,1,2,1,19805,1787,11057,14057,2016,2301,0
2017,1,1,3,2,19805,1787,11057,14057,2016,2301,0
2017,1,1,4,3,19805,1787,11057,14057,2016,2301,1
2017,1,1,5,4,19805,1787,11057,14057,2016,2301,0
2017,1,1,6,5,19805,1787,11057,14057,2016,2301,0
2017,1,1,7,6,19805,1787,11057,14057,2016,2301,
2017,1,1,8,7,19805,1787,11057,14057,1815,2059,
2017,1,1,9,1,19805,1787,11057,14057,1810,2056,0
2017,1,1,11,3,19805,1787,11057,14057,1810,2056,0
2017,1,1,12,4,19805,1787,11057,14057,1810,2056,0
2017,1,1,13,5,19805,1787,11057,14057,1810,2056,0
2017,1,1,15,7,19805,1787,11057,14057,1810,2056,0
2017,1,1,16,1,19805,1787,11057,14057,1810,2056,0
2017,1,1,18,3,19805,1787,11057,14057,1810,2056,1
2017,1,1,19,4,19805,1787,11057,14057,1810,2056,0
2017,1,1,20,5,19805,1787,11057,14057,1810,2056,0
2017,1,1,22,7,19805,1787,11057,14057,1810,2056,0
2017,1,1,23,1,19805,1787,11057,14057,1810,2056,0
2017,1,1,25,3,19805,1787,11057,14057,1810,2056,0
2017,1,1,26,4,19805,1787,11057,14057,1810,2056,1
2017,1,1,27,5,19805,1787,11057,14057,1810,2056,0
2017,1,1,29,7,19805,1787,11057,14057,1810,2056,0
2017,1,1,30,1,19805,1787,11057,14057,1810,2056,0
2017,1,1,2,1,19805,1787,12953,11057,1706,1915,0
2017,1,1,3,2,19805,1787,12953,11057,1706,1915,0
2017,1,1,4,3,19805,1787,12953,11057,1706,1915,1
2017,1,1,5,4,19805,1787,12953,11057,1706,1915,0
2017,1,1,6,5,19805,1787,12953,11057,1706,1915,0
2017,1,1,7,6,19805,1787,13204,11057,1728,1910,1
2017,1,1,11,3,19805,1787,14100,11057,1525,1715,0
2017,1,1,12,4,19805,1787,14100,11057,1525,1715,0
2017,1,1,13,5,19805,1787,14100,11057,1525,1715,1
2017,1,1,15,7,19805,1787,14100,11057,1525,1715,0
2017,1,1,18,3,19805,1787,14100,11057,1525,1715,0
2017,1,1,19,4,19805,1787,14100,11057,1525,1715,0
2017,1,1,20,5,19805,1787,14100,11057,1525,1715,0
2017,1,1,22,7,19805,1787,14100,11057,1525,1715,0
2017,1,1,25,3,19805,1787,14100,11057,1525,1715,0
2017,1,1,26,4,19805,1787,14100,11057,1525,1715,0
2017,1,1,27,5,19805,1787,14100,11057,1525,1715,0
2017,1,1,29,7,19805,1787,14100,11057,1525,1715,0
2017,1,1,15,7,19805,1788,10721,11057,1913,2146,0
2017,1,1,22,7,19805,1788,10721,11057,1913,2146,0
2017,1,1,29,7,19805,1788,10721,11057,1913,2146,1
2017,1,1,1,7,19805,1788,11057,13930,2242,2346,0
2017,1,1,2,1,19805,1788,11057,13930,2242,2346,0
2017,1,1,3,2,19805,1788,11057,13930,2242,2346,0
2017,1,1,4,3,19805,1788,11057,13930,2242,2346,1
2017,1,1,5,4,19805,1788,11057,13930,2242,2346,0
2017,1,1,6,5,19805,1788,11057,13930,2242,2346,
2017,1,1,7,6,19805,1788,11057,13930,2242,2346,1
2017,1,1,8,7,19805,1788,11057,13930,2242,2346,1
2017,1,1,11,3,19805,1788,11057,13930,2242,2347,0
2017,1,1,12,4,19805,1788,11057,13930,2242,2347,0
2017,1,1,13,5,19805,1788,11057,13930,2242,2347,0
2017,1,1,14,6,19805,1788,11057,13930,2242,2347,0
2017,1,1,15,7,19805,1788,11057,13930,2242,2347,1
2017,1,1,18,3,19805,1788,11057,13930,2242,2347,0
2017,1,1,19,4,19805,1788,11057,13930,2242,2347,0
2017,1,1,20,5,19805,1788,11057,13930,2242,2347,1
2017,1,1,21,6,19805,1788,11057,13930,2242,2347,0
2017,1,1,22,7,19805,1788,11057,13930,2242,2347,1
2017,1,1,25,3,19805,1788,11057,13930,2242,2347,0
2017,1,1,26,4,19805,1788,11057,13930,2242,2347,0
2017,1,1,27,5,19805,1788,11057,13930,2242,2347,0
2017,1,1,28,6,19805,1788,11057,13930,2242,2347,0
2017,1,1,29,7,19805,1788,11057,13930,2242,2347,0
2017,1,1,1,7,19805,1788,12889,14107,1245,1454,0
2017,1,1,2,1,19805,1788,12889,14107,1245,1454,0
2017,1,1,3,2,19805,1788,12889,14107,1245,1454,0
2017,1,1,4,3,19805,1788,12889,14107,1245,1454,1
2017,1,1,5,4,19805,1788,12889,14107,1245,1454,1
2017,1,1,6,5,19805,1788,12889,14107,1245,1454,0
2017,1,1,8,7,19805,1788,12889,14107,1245,1454,0
2017,1,1,1,7,19805,1788,14107,11057,1550,2138,0
2017,1,1,2,1,19805,1788,14107,11057,1550,2138,0
2017,1,1,3,2,19805,1788,14107,11057,1550,2138,0
2017,1,1,4,3,19805,1788,14107,11057,1550,2138,1
2017,1,1,5,4,19805,1788,14107,11057,1550,2138,0
2017,1,1,6,5,19805,1788,14107,11057,1550,2138,
2017,1,1,8,7,19805,1788,14107,11057,1550,2138,1
2017,1,1,2,1,19805,1789,10821,11057,1205,1334,0
2017,1,1,3,2,19805,1789,10821,11057,1205,1334,1
2017,1,1,4,3,19805,1789,10821,11057,1205,1334,0
2017,1,1,5,4,19805,1789,10821,11057,1205,1334,1
2017,1,1,6,5,19805,1789,10821,11057,1205,1334,0
2017,1,1,1,7,19805,1789,11057,14027,1441,1635,0
2017,1,1,2,1,19805,1789,11057,14027,1441,1635,1
2017,1,1,3,2,19805,1789,11057,14027,1441,1635,0
2017,1,1,4,3,19805,1789,11057,14027,1441,1635,0
2017,1,1,5,4,19805,1789,11057,14027,1441,1635,1
2017,1,1,6,5,19805,1789,11057,14027,1441,1635,0
2017,1,1,7,6,19805,1789,11057,14027,1441,1635,0
2017,1,1,8,7,19805,1789,11057,14027,1441,1635,0
2017,1,1,9,1,19805,1789,11057,14027,1440,1631,1
2017,1,1,10,2,19805,1789,11057,14027,1440,1631,0
2017,1,1,11,3,19805,1789,11057,14027,1440,1631,0
2017,1,1,12,4,19805,1789,11057,14027,1440,1631,0
2017,1,1,13,5,19805,1789,11057,14027,1440,1631,1
2017,1,1,14,6,19805,1789,11057,14027,1440,1631,0
2017,1,1,15,7,19805,1789,11057,14027,1440,1631,0
2017,1,1,16,1,19805,1789,11057,14027,1440,1631,0
2017,1,1,17,2,19805,1789,11057,14027,1440,1631,0
2017,1,1,18,3,19805,1789,11057,14027,1440,1631,0
2017,1,1,19,4,19805,1789,11057,14027,1440,1631,0
2017,1,1,20,5,19805,1789,11057,14027,1440,1631,1
2017,1,1,21,6,19805,1789,11057,14027,1440,1631,0
2017,1,1,22,7,19805,1789,11057,14027,1440,1631,0
2017,1,1,23,1,19805,1789,11057,14027,1440,1631,0
2017,1,1,24,2,19805,1789,11057,14027,1440,1631,0
2017,1,1,25,3,19805,1789,11057,14027,1440,1631,0
2017,1,1,26,4,19805,1789,11057,14027,1440,1631,0
2017,1,1,27,5,19805,1789,11057,14027,1440,1631,0
2017,1,1,28,6,19805,1789,11057,14027,1440,1631,0
2017,1,1,29,7,19805,1789,11057,14027,1440,1631,1
2017,1,1,30,1,19805,1789,11057,14027,1440,1631,0
2017,1,1,31,2,19805,1789,11057,14027,1440,1631,0
2017,1,1,7,6,19805,1789,12953,11057,1125,1337,
2017,1,1,8,7,19805,1789,12953,11057,1130,1342,
2017,1,1,14,6,19805,1789,12953,11057,1125,1340,0
2017,1,1,15,7,19805,1789,12953,11057,1130,1345,0
2017,1,1,21,6,19805,1789,12953,11057,1125,1340,0
2017,1,1,22,7,19805,1789,12953,11057,1130,1345,0
2017,1,1,28,6,19805,1789,12953,11057,1125,1340,0
2017,1,1,29,7,19805,1789,12953,11057,1130,1345,0
2017,1,1,9,1,19805,1789,14107,11057,730,1324,0
2017,1,1,10,2,19805,1789,14107,11057,730,1324,0
2017,1,1,11,3,19805,1789,14107,11057,730,1324,0
2017,1,1,12,4,19805,1789,14107,11057,730,1324,0
2017,1,1,13,5,19805,1789,14107,11057,730,1324,0
2017,1,1,16,1,19805,1789,14107,11057,730,1324,0
2017,1,1,17,2,19805,1789,14107,11057,730,1324,0
2017,1,1,18,3,19805,1789,14107,11057,730,1324,0
2017,1,1,19,4,19805,1789,14107,11057,730,1324,0
2017,1,1,20,5,19805,1789,14107,11057,730,1324,0
2017,1,1,23,1,19805,1789,14107,11057,730,1324,0
2017,1,1,24,2,19805,1789,14107,11057,730,1324,0
2017,1,1,25,3,19805,1789,14107,11057,730,1324,0
2017,1,1,26,4,19805,1789,14107,11057,730,1324,0
2017,1,1,27,5,19805,1789,14107,11057,730,1324,0
2017,1,1,30,1,19805,1789,14107,11057,730,1324,0
2017,1,1,31,2,19805,1789,14107,11057,730,1324,0
